endTime,artistName,trackName,msPlayed,dayOfWeek
2022-09-22 22:19:00,Lil Loaded,Avatar (feat. King Von),166233,Thursday
2022-09-22 22:22:00,Lil Loaded,Emotional Killer,158662,Thursday
2022-09-22 22:25:00,Lil Loaded,Hard Times (feat. Hotboii),174301,Thursday
2022-09-22 22:27:00,Lil Loaded,Cell Tales,130210,Thursday
2022-09-22 22:29:00,Lil Loaded,The Dash,131431,Thursday
2022-09-22 22:32:00,Cyraq,I'm Finna Shoot You - Remix,169260,Thursday
2022-09-22 22:35:00,Lil Loaded,Always Win,163767,Thursday
2022-09-22 22:38:00,Lil Loaded,While I'm Here (feat. Polo G),209424,Thursday
2022-09-22 22:41:00,Lil Loaded,Opps On Fire,137142,Thursday
2022-09-22 22:43:00,Lil Loaded,Smoke Today,113358,Thursday
2022-09-22 22:45:00,Lil Loaded,Straight In Freestyle,152382,Thursday
2022-09-22 22:47:00,Lil Loaded,To The Max,126990,Thursday
2022-09-22 22:50:00,Lil Loaded,6acc On The 6locc,163800,Thursday
2022-09-22 22:52:00,Lil Loaded,Wit The Business,136800,Thursday
2022-09-22 22:55:00,Lil Loaded,Narco,162977,Thursday
2022-09-22 22:57:00,Lil Loaded,6acc Doe,131150,Thursday
2022-09-22 23:00:00,Lil Loaded,T'd Up,138251,Thursday
2022-09-22 23:02:00,Lil Loaded,Shotta Shit,175522,Thursday
2022-09-22 23:06:00,Lil Loaded,24 Kobe,189188,Thursday
2022-09-22 23:08:00,Lil Loaded,On My Momma,129744,Thursday
2022-09-22 23:10:00,Lil Loaded,Raw Shit,117818,Thursday
2022-09-22 23:12:00,Lil Loaded,High School Dropout,134788,Thursday
2022-09-22 23:23:00,Lil Loaded,Hit Em Up,38027,Thursday
2022-09-22 23:56:00,Lil Loaded,Avatar (feat. King Von),166233,Thursday
2022-09-22 23:59:00,Lil Durk,Still Trappin',172185,Thursday
2022-09-23 00:01:00,SleazyWorld Go,Pass Me the Drac,127137,Friday
2022-09-23 00:04:00,Rico Nasty,Vaderz (feat. Bktherula),31443,Friday
2022-09-23 10:18:00,Zotiyac,Wheelie Freestyle,153064,Friday
2022-09-23 10:20:00,Kodak Black,Super Gremlin,0,Friday
2022-09-23 10:20:00,clipping.,Part of Dust,126091,Friday
2022-09-23 10:23:00,Dee Watkins,Bad Ass Jit,180114,Friday
2022-09-23 10:26:00,GucciiBlack,Behind Mine,121547,Friday
2022-09-23 10:28:00,JayO Sama,Suicide Kid,171161,Friday
2022-09-23 10:31:00,SpotemGottem,Sosa Flow,134673,Friday
2022-09-23 10:33:00,Spinabenz,Who I Smoke,134186,Friday
2022-09-23 10:35:00,Jdot Breezy,Shoot It Out,128182,Friday
2022-09-23 10:38:00,Kodak Black,No Flockin',165290,Friday
2022-09-23 10:41:00,438 Tok,Percolator,174288,Friday
2022-09-23 10:42:00,Hotboii,Don't Need Time,60638,Friday
2022-09-23 10:44:00,Nardo Wick,Wicked Witch,163240,Friday
2022-09-23 10:47:00,T9ine,Mind of a Real,153346,Friday
2022-09-23 10:50:00,LPB Poody,Batman,156431,Friday
2022-09-23 10:53:00,YNW Melly,223's (feat. 9lokknine),176640,Friday
2022-09-23 10:55:00,Kuttem Reese,Bounce Out,154046,Friday
2022-09-23 10:58:00,Jackboy,Don't Force My Hand,191536,Friday
2022-09-23 11:01:00,Rico Cartel,Hate It or Love It,144718,Friday
2022-09-23 11:03:00,Lil Poppa,Free Squeeze,155666,Friday
2022-09-23 11:04:00,Raw Youngin,From the Block,53595,Friday
2022-09-23 11:05:00,FCG Heem,Beef (feat. Pooh Shiesty),19425,Friday
2022-09-23 11:06:00,JayO Sama,Intro,65013,Friday
2022-09-23 11:10:00,YNW Melly,Murder On My Mind,268434,Friday
2022-09-23 11:13:00,9lokknine,10 Percent,163832,Friday
2022-09-23 11:15:00,Jojo,What's Da Jwett,143986,Friday
2022-09-23 11:18:00,Hotboii,Fuck Shit,145170,Friday
2022-09-23 11:20:00,SpotemGottem,Beat Box,110497,Friday
2022-09-23 11:22:00,Nardo Wick,Who Want Smoke?,152793,Friday
2022-09-23 11:25:00,Rod Wave,Cold December,192021,Friday
2022-09-23 11:45:00,Soulja K,Gangsta Shit 4,71262,Friday
2022-09-23 12:42:00,Soulja K,Gangsta Shit 4,111049,Friday
2022-09-23 12:44:00,Rod Wave,Rags2Riches (feat. ATR Son Son),165791,Friday
2022-09-23 12:45:00,Soldier Kidd,Thug Paradise 2,4488,Friday
2022-09-23 12:47:00,Lil Loaded,6locc 6a6y,131228,Friday
2022-09-23 12:49:00,Lil Loaded,Gang Unit,106638,Friday
2022-09-23 12:52:00,Lil Loaded,6locc 6a6y (feat. NLE Choppa) - Remix,177346,Friday
2022-09-23 12:54:00,Lil Loaded,Out My Body,175902,Friday
2022-09-23 12:58:00,Lil Loaded,Link Up (feat. Pooh Shiesty),218253,Friday
2022-09-23 13:01:00,Lil Loaded,Emotional Killer,17578,Friday
2022-09-23 13:01:00,Lil Loaded,Avatar (feat. King Von),166144,Friday
2022-09-23 13:03:00,Lil Loaded,The Dash,131222,Friday
2022-09-23 13:04:00,Lil Loaded,Hard Times (feat. Hotboii),3063,Friday
2022-09-23 13:06:00,Lil Loaded,Opps On Fire,136946,Friday
2022-09-23 13:08:00,Lil Loaded,Straight In Freestyle,151005,Friday
2022-09-23 13:11:00,Lil Loaded,Always Win,5093,Friday
2022-09-23 13:11:00,Lil Loaded,6acc Doe,131130,Friday
2022-09-23 13:11:00,Lil Loaded,Link Up (feat. Pooh Shiesty),17852,Friday
2022-09-23 13:14:00,YNW Melly,223's (feat. 9lokknine),176518,Friday
2022-09-23 13:17:00,9lokknine,Crayola,189953,Friday
2022-09-23 13:21:00,9lokknine,Why You Lying,224249,Friday
2022-09-23 13:23:00,9lokknine,No Relay,138123,Friday
2022-09-23 13:26:00,9lokknine,10 Percent,163694,Friday
2022-09-23 13:28:00,9lokknine,Seconds Later (Freestyle),129197,Friday
2022-09-23 13:31:00,9lokknine,RockNRoll,174135,Friday
2022-09-23 13:34:00,9lokknine,Beef,181084,Friday
2022-09-23 13:37:00,9lokknine,Kill Kill,185018,Friday
2022-09-23 13:40:00,9lokknine,I Don't Need No Help,136533,Friday
2022-09-23 13:44:00,9lokknine,Memory Lane,245221,Friday
2022-09-23 13:47:00,9lokknine,Letter To The System,214592,Friday
2022-09-23 13:51:00,9lokknine,In My Ways (feat. Lil Durk),194479,Friday
2022-09-23 13:53:00,9lokknine,Pop My Shit (feat. RugRat OD),168932,Friday
2022-09-23 13:56:00,9lokknine,Trap Do (feat. Rich The Kid),172723,Friday
2022-09-23 13:59:00,9lokknine,No Name (feat. Woop & KT),184724,Friday
2022-09-23 14:01:00,9lokknine,Never Know,1341,Friday
2022-09-23 14:04:00,9lokknine,Back Off,161720,Friday
2022-09-23 14:07:00,9lokknine,Never Know,205333,Friday
2022-09-23 14:10:00,9lokknine,Extortion,194346,Friday
2022-09-23 14:13:00,9lokknine,BloodHound,137146,Friday
2022-09-23 14:16:00,9lokknine,Fire Right There (feat. Asian Doll),187186,Friday
2022-09-23 14:18:00,9lokknine,Slick Shit,118000,Friday
2022-09-23 14:22:00,9lokknine,Bleed Like Me,257360,Friday
2022-09-23 14:26:00,9lokknine,Timeless (feat. Bangout & RugRat OD),231266,Friday
2022-09-23 14:28:00,9lokknine,Don't Play,138000,Friday
2022-09-23 14:31:00,9lokknine,Run On Sentence,161760,Friday
2022-09-23 14:33:00,9lokknine,Knikk Knakk,139211,Friday
2022-09-23 14:36:00,9lokknine,Talm Bout,159269,Friday
2022-09-23 14:38:00,9lokknine,Fiesta,152748,Friday
2022-09-23 14:41:00,9lokknine,RugRat,169373,Friday
2022-09-23 14:44:00,9lokknine,Bounce Out Wit Dat,148125,Friday
2022-09-23 14:46:00,9lokknine,No Fly Zone,125994,Friday
2022-09-23 14:49:00,9lokknine,Vanish,187733,Friday
2022-09-23 14:51:00,9lokknine,Draco,144720,Friday
2022-09-23 14:55:00,9lokknine,Blatt,219000,Friday
2022-09-23 14:58:00,9lokknine,Crank Mode,186126,Friday
2022-09-23 15:01:00,9lokknine,Get Them Bandz,159130,Friday
2022-09-23 15:04:00,9lokknine,Let It Burn,160000,Friday
2022-09-23 15:05:00,9lokknine,Letter to My Momma,106000,Friday
2022-09-23 15:09:00,9lokknine,Scramble,213333,Friday
2022-09-23 15:15:00,9lokknine,Deadman,343572,Friday
2022-09-23 15:17:00,9lokknine,On Hold,138000,Friday
2022-09-23 15:20:00,9lokknine,Kill Kill,185046,Friday
2022-09-23 15:23:00,9lokknine,Yung Nigga,165935,Friday
2022-09-23 15:25:00,9lokknine,I Don't Need No Help,136724,Friday
2022-09-23 15:28:00,9lokknine,RockNRoll,175478,Friday
2022-09-23 15:31:00,9lokknine,Crayola,190380,Friday
2022-09-23 15:34:00,9lokknine,Flute,188813,Friday
2022-09-23 15:36:00,9lokknine,Fish Hook,74662,Friday
2022-09-23 15:38:00,Nardo Wick,Who Want Smoke?,152793,Friday
2022-09-23 15:41:00,Lil Loaded,Avatar (feat. King Von),166233,Friday
2022-09-23 15:44:00,Lil Durk,Still Trappin',172185,Friday
2022-09-23 15:46:00,SleazyWorld Go,Pass Me the Drac,127137,Friday
2022-09-23 15:48:00,Rico Nasty,Vaderz (feat. Bktherula),109788,Friday
2022-09-23 15:49:00,Tay-K,I <3 My Choppa,105000,Friday
2022-09-23 15:51:00,City Morgue,SOUL BURN,89253,Friday
2022-09-23 15:53:00,Mike Dimes,PAPARAZZI,148000,Friday
2022-09-23 15:56:00,Freddie Dredd,Kick Rocks (feat. Lil Darkie),171680,Friday
2022-09-23 15:59:00,Kodak Black,No Flockin',165290,Friday
2022-09-23 16:02:00,Jupiter$ Tyrade,Let Go of the Lead,5508,Friday
2022-09-23 16:02:00,SpotemGottem,Killers On They Shit,186233,Friday
2022-09-23 16:05:00,Nardo Wick,Who Want Smoke?,152793,Friday
2022-09-23 16:08:00,Lil Loaded,Avatar (feat. King Von),166233,Friday
2022-09-23 16:11:00,Lil Durk,Still Trappin',172185,Friday
2022-09-23 16:13:00,SleazyWorld Go,Pass Me the Drac,127137,Friday
2022-09-23 16:14:00,Rico Nasty,Vaderz (feat. Bktherula),109788,Friday
2022-09-23 16:16:00,Tay-K,I <3 My Choppa,105000,Friday
2022-09-23 16:18:00,City Morgue,SOUL BURN,89253,Friday
2022-09-23 16:20:00,Mike Dimes,PAPARAZZI,109673,Friday
2022-09-23 16:22:00,Nardo Wick,Who Want Smoke?,152793,Friday
2022-09-23 16:25:00,Lil Loaded,Avatar (feat. King Von),166233,Friday
2022-09-23 16:28:00,Lil Durk,Still Trappin',172185,Friday
2022-09-23 16:29:00,SleazyWorld Go,Pass Me the Drac,62346,Friday
2022-09-23 16:32:00,SleazyWorld Go,Sleazy Flow (with Lil Baby) - Remix,161355,Friday
2022-09-23 16:35:00,SleazyWorld Go,Step 1 (with Offset),177731,Friday
2022-09-23 16:36:00,SleazyWorld Go,Sleazy Flow,111483,Friday
2022-09-23 16:38:00,SleazyWorld Go,What They Gone Do To Me,110572,Friday
2022-09-23 16:40:00,SleazyWorld Go,Baghdad Flow,120000,Friday
2022-09-23 16:43:00,SleazyWorld Go,India Me,183829,Friday
2022-09-23 16:45:00,SleazyWorld Go,Pressure,111072,Friday
2022-09-23 16:48:00,SleazyWorld Go,Let Me Talk My Shit,135575,Friday
2022-09-23 16:50:00,Sha EK,Difference Between (feat. SleazyWorld Go),148816,Friday
2022-09-23 16:54:00,SleazyWorld Go,Let Me Talk My Shit Part 3,126571,Friday
2022-09-23 16:56:00,SleazyWorld Go,Fuck The Opps,130011,Friday
2022-09-23 17:06:00,Big Boss Vette,How TF (with SleazyWorld Go),19179,Friday
2022-09-23 17:16:00,Big Boss Vette,How TF (with SleazyWorld Go),163791,Friday
2022-09-23 17:18:00,SleazyWorld Go,Pass Me the Drac,127137,Friday
2022-09-23 17:21:00,SleazyWorld Go,Pass Me the Glock,128026,Friday
2022-09-23 17:24:00,SleazyWorld Go,Glock Crazy,217113,Friday
2022-09-23 17:26:00,SleazyWorld Go,Slut Her Out,107546,Friday
2022-09-23 17:36:00,SleazyWorld Go,Thug You,6784,Friday
2022-09-23 17:46:00,SleazyWorld Go,Depression,2161,Friday
2022-09-23 17:46:00,SleazyWorld Go,Thug You,4358,Friday
2022-09-23 17:48:00,SleazyWorld Go,"Let Me Talk My Shit, Pt. 2",129959,Friday
2022-09-23 17:51:00,SleazyWorld Go,The Sleazy Way,174576,Friday
2022-09-23 17:52:00,SleazyWorld Go,Thug You Pt2,54032,Friday
2022-09-23 17:53:00,SleazyWorld Go,Walk Down,49180,Friday
2022-09-23 17:53:00,9lokknine,Back Off,61252,Friday
2022-09-23 18:06:00,SpotemGottem,Got A Lil Older (with Hurricane Wisdom),0,Friday
2022-09-23 18:10:00,SpotemGottem,Got A Lil Older (with Hurricane Wisdom),248528,Friday
2022-09-23 18:13:00,King Von,"Crazy Story, Pt. 3",191218,Friday
2022-09-23 18:16:00,SpotemGottem,Get Backers,158874,Friday
2022-09-23 18:20:00,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",279481,Friday
2022-09-23 18:24:00,VV$ KEN,Don't Get Hit,203641,Friday
2022-09-23 18:38:00,Lil Eazzyy,Onna Come Up,126877,Friday
2022-09-23 18:39:00,SpotemGottem,Red Nose Pit,99753,Friday
2022-09-23 18:42:00,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),130754,Friday
2022-09-23 18:44:00,Foolio,DurkWorld6 (feat. SpotemGottem),139050,Friday
2022-09-23 18:46:00,Yungeen Ace,Who I Smoke,134023,Friday
2022-09-23 18:49:00,SpotemGottem,Spotty 2 Hotty,159852,Friday
2022-09-23 18:52:00,King Von,Get It Done,163231,Friday
2022-09-23 18:55:00,SpotemGottem,Unfortunate,206761,Friday
2022-09-23 18:58:00,G Herbo,High School,194897,Friday
2022-09-23 19:01:00,SpotemGottem,Dirty Diana,173080,Friday
2022-09-23 19:04:00,3xbravo,Hawks vs. Bulls,139015,Friday
2022-09-23 19:07:00,SpotemGottem,My Legacy,174992,Friday
2022-09-23 19:09:00,Tay-K,Dat Way,130992,Friday
2022-09-23 19:12:00,SpotemGottem,Killers On They Shit,186123,Friday
2022-09-23 19:14:00,Greenlightt,Come From,139655,Friday
2022-09-23 19:16:00,SpotemGottem,No Bodyguard,125409,Friday
2022-09-23 21:26:00,King Von,Trust Issues,9985,Friday
2022-09-23 21:30:00,King Von,Trust Issues,209385,Friday
2022-09-23 21:32:00,SpotemGottem,Beat Box,109849,Friday
2022-09-24 16:03:00,G Herbo,"Me, Myself & I (with A Boogie wit da Hoodie)",5821,Saturday
2022-09-24 16:04:00,G Herbo,"Me, Myself & I (with A Boogie wit da Hoodie)",50709,Saturday
2022-09-24 16:07:00,9lokknine,Knikk Knakk,138935,Saturday
2022-09-24 16:09:00,SpotemGottem,Deep Fried,114334,Saturday
2022-09-24 16:10:00,Tay-K,Saran Pack,69908,Saturday
2022-09-24 16:13:00,SpotemGottem,Drill,195652,Saturday
2022-09-24 16:15:00,SleazyWorld Go,Pressure,110906,Saturday
2022-09-24 16:18:00,VV$ KEN,Don't Get Hit,203446,Saturday
2022-09-24 16:21:00,Lil Loaded,Opps On Fire,137010,Saturday
2022-09-24 17:55:00,SpotemGottem,Creep When I Step,151113,Saturday
2022-09-24 17:57:00,PGF Nuk,Pass The Ball,125393,Saturday
2022-09-24 17:59:00,SpotemGottem,Blick-A-Thon (feat. Jackboy),139450,Saturday
2022-09-24 18:02:00,9lokknine,Talm Bout,159233,Saturday
2022-09-24 18:05:00,SpotemGottem,5 AM,167059,Saturday
2022-09-24 18:07:00,Tay-K,Lemonade,131768,Saturday
2022-09-24 18:10:00,SpotemGottem,No Strings Attached (with Tory Lanez),182787,Saturday
2022-09-24 18:13:00,SleazyWorld Go,Sleazy Flow (with Lil Baby) - Remix,161297,Saturday
2022-09-24 18:16:00,SpotemGottem,On A Tee (feat. Icewear Vezzo),162396,Saturday
2022-09-24 18:19:00,Lil Loaded,Avatar (feat. King Von),166127,Saturday
2022-09-24 18:22:00,SpotemGottem,Beat Box 3 (feat. DaBaby),199875,Saturday
2022-09-24 18:25:00,Lil Zay Osama,Trim (feat. PGF Nuk),166571,Saturday
2022-09-24 18:28:00,SpotemGottem,Killers On They Shit,186031,Saturday
2022-09-24 18:30:00,9lokknine,No Relay,139349,Saturday
2022-09-24 18:33:00,SpotemGottem,Beat Box 4 (with NLE Choppa),165477,Saturday
2022-09-24 18:34:00,SpotemGottem,Beat Box 4 (with NLE Choppa),49414,Saturday
2022-09-24 18:36:00,Tay-K,I <3 My Choppa,105000,Saturday
2022-09-24 18:38:00,SpotemGottem,All In A Row,132874,Saturday
2022-09-24 18:40:00,SleazyWorld Go,Pass Me the Drac,127137,Saturday
2022-09-24 18:43:00,SpotemGottem,Big Ass Chain,177254,Saturday
2022-09-24 18:46:00,Lil Loaded,Link Up (feat. Pooh Shiesty),219494,Saturday
2022-09-24 18:50:00,SpotemGottem,Chi Chi,206390,Saturday
2022-09-24 18:53:00,PGF Nuk,Waddup (feat. Polo G),181540,Saturday
2022-09-24 18:55:00,SpotemGottem,Red Nose Pit,99980,Saturday
2022-09-24 18:58:00,9lokknine,Kill Kill,185046,Saturday
2022-09-24 19:00:00,SpotemGottem,No Bodyguard,125656,Saturday
2022-09-24 19:02:00,Tay-K,M.... She Wrote,112000,Saturday
2022-09-24 19:05:00,SpotemGottem,Beat Box 2 (feat. Pooh Shiesty),181087,Saturday
2022-09-24 19:08:00,SleazyWorld Go,Step 1 (with Offset),177731,Saturday
2022-09-24 19:09:00,SpotemGottem,No Tik Tok,21445,Saturday
2022-09-24 19:09:00,SpotemGottem,No Tik Tok,72854,Saturday
2022-09-24 19:12:00,Lil Loaded,Hard Times (feat. Hotboii),174134,Saturday
2022-09-24 19:15:00,SpotemGottem,SRT,149756,Saturday
2022-09-24 19:28:00,PGF Nuk,Niggas Be Bitches,172683,Saturday
2022-09-25 02:24:00,SpotemGottem,No Tik Tok,37306,Sunday
2022-09-25 02:25:00,Lil Loaded,Hard Times (feat. Hotboii),11718,Sunday
2022-09-25 02:25:00,SpotemGottem,No Tik Tok,54865,Sunday
2022-09-25 02:28:00,SpotemGottem,SRT,149974,Sunday
2022-09-25 02:31:00,PGF Nuk,Niggas Be Bitches,185864,Sunday
2022-09-25 02:34:00,iayze,556 (Green Tip) (Spotem G-Mix),172961,Sunday
2022-09-25 02:36:00,9lokknine,Seconds Later (Freestyle),129132,Sunday
2022-09-25 02:38:00,SpotemGottem,Federal,128806,Sunday
2022-09-25 02:41:00,Tay-K,After You,135212,Sunday
2022-09-25 02:45:00,SpotemGottem,Got A Lil Older (with Hurricane Wisdom),248575,Sunday
2022-09-25 02:47:00,SleazyWorld Go,What They Gone Do To Me,109741,Sunday
2022-09-25 02:49:00,SpotemGottem,Get Backers,158988,Sunday
2022-09-25 02:52:00,Lil Loaded,6locc 6a6y (feat. NLE Choppa) - Remix,177442,Sunday
2022-09-25 02:54:00,SpotemGottem,Creep,130951,Sunday
2022-09-25 02:56:00,PGF Nuk,Marlo Block,108076,Sunday
2022-09-25 02:58:00,SpotemGottem,Beat Box,109928,Sunday
2022-09-25 03:00:00,9lokknine,Knikk Knakk,139130,Sunday
2022-09-25 03:02:00,SpotemGottem,Deep Fried,114328,Sunday
2022-09-25 03:03:00,Tay-K,Saran Pack,69970,Sunday
2022-09-25 03:07:00,SpotemGottem,Drill,195671,Sunday
2022-09-25 03:09:00,SleazyWorld Go,Pressure,111060,Sunday
2022-09-25 03:12:00,VV$ KEN,Don't Get Hit,203553,Sunday
2022-09-25 03:14:00,Lil Loaded,Opps On Fire,137071,Sunday
2022-09-25 03:17:00,SpotemGottem,Creep When I Step,151235,Sunday
2022-09-25 03:19:00,PGF Nuk,Pass The Ball,125376,Sunday
2022-09-25 03:21:00,SpotemGottem,Blick-A-Thon (feat. Jackboy),139542,Sunday
2022-09-25 03:24:00,9lokknine,Talm Bout,159103,Sunday
2022-09-25 03:27:00,SpotemGottem,5 AM,166961,Sunday
2022-09-25 03:29:00,Tay-K,Lemonade,130749,Sunday
2022-09-25 03:32:00,SpotemGottem,No Strings Attached (with Tory Lanez),182854,Sunday
2022-09-25 03:35:00,SleazyWorld Go,Sleazy Flow (with Lil Baby) - Remix,161356,Sunday
2022-09-25 03:37:00,SpotemGottem,On A Tee (feat. Icewear Vezzo),8290,Sunday
2022-09-25 03:37:00,SpotemGottem,On A Tee (feat. Icewear Vezzo),157292,Sunday
2022-09-25 03:38:00,Lil Loaded,Avatar (feat. King Von),6713,Sunday
2022-09-25 03:40:00,Lil Loaded,Avatar (feat. King Von),157717,Sunday
2022-09-25 03:43:00,SpotemGottem,Beat Box 3 (feat. DaBaby),199754,Sunday
2022-09-25 03:47:00,Lil Zay Osama,Trim (feat. PGF Nuk),166776,Sunday
2022-09-25 03:50:00,SpotemGottem,Killers On They Shit,186110,Sunday
2022-09-25 03:53:00,9lokknine,No Relay,139238,Sunday
2022-09-25 03:56:00,SpotemGottem,Beat Box 4 (with NLE Choppa),212025,Sunday
2022-09-25 03:58:00,Tay-K,I <3 My Choppa,104890,Sunday
2022-09-25 04:00:00,SpotemGottem,All In A Row,132820,Sunday
2022-09-25 04:02:00,SleazyWorld Go,Pass Me the Drac,126950,Sunday
2022-09-25 04:05:00,SpotemGottem,Big Ass Chain,177155,Sunday
2022-09-25 04:09:00,Lil Loaded,Link Up (feat. Pooh Shiesty),219298,Sunday
2022-09-25 04:12:00,SpotemGottem,Chi Chi,206175,Sunday
2022-09-25 04:15:00,PGF Nuk,Waddup (feat. Polo G),181357,Sunday
2022-09-25 04:17:00,SpotemGottem,Red Nose Pit,99698,Sunday
2022-09-25 04:20:00,9lokknine,Kill Kill,184965,Sunday
2022-09-25 04:22:00,SpotemGottem,No Bodyguard,125456,Sunday
2022-09-25 04:24:00,Tay-K,M.... She Wrote,111804,Sunday
2022-09-25 04:27:00,SpotemGottem,Beat Box 2 (feat. Pooh Shiesty),180876,Sunday
2022-09-25 04:30:00,SleazyWorld Go,Step 1 (with Offset),177513,Sunday
2022-09-25 04:32:00,Lil Loaded,Hard Times (feat. Hotboii),12901,Sunday
2022-09-25 04:32:00,SpotemGottem,No Tik Tok,94170,Sunday
2022-09-25 04:35:00,SpotemGottem,SRT,149958,Sunday
2022-09-25 04:38:00,PGF Nuk,Niggas Be Bitches,185871,Sunday
2022-09-25 04:41:00,iayze,556 (Green Tip) (Spotem G-Mix),172888,Sunday
2022-09-25 04:43:00,9lokknine,Seconds Later (Freestyle),129321,Sunday
2022-09-25 04:53:00,SpotemGottem,Federal,20223,Sunday
2022-09-25 05:47:00,PGF Nuk,Niggas Be Bitches,186070,Sunday
2022-09-25 05:49:00,Nardo Wick,Who Want Smoke?,152793,Sunday
2022-09-25 05:52:00,Lil Loaded,Avatar (feat. King Von),166233,Sunday
2022-09-25 05:55:00,Lil Durk,Still Trappin',172185,Sunday
2022-09-25 05:56:00,SleazyWorld Go,Pass Me the Drac,90251,Sunday
2022-09-25 05:57:00,SleazyWorld Go,Pass Me the Drac,36882,Sunday
2022-09-25 05:59:00,Rico Nasty,Vaderz (feat. Bktherula),109748,Sunday
2022-09-25 06:01:00,Tay-K,I <3 My Choppa,104733,Sunday
2022-09-25 06:02:00,City Morgue,SOUL BURN,89100,Sunday
2022-09-25 06:25:00,Mike Dimes,PAPARAZZI,89845,Sunday
2022-09-25 07:51:00,SleazyWorld Go,Pass Me the Drac,7418,Sunday
2022-09-25 07:54:00,PGF Nuk,Niggas Be Bitches,186070,Sunday
2022-09-25 07:57:00,Nardo Wick,Who Want Smoke?,152793,Sunday
2022-09-25 07:59:00,Lil Loaded,Avatar (feat. King Von),166233,Sunday
2022-09-25 08:02:00,Lil Durk,Still Trappin',172185,Sunday
2022-09-25 08:04:00,SleazyWorld Go,Pass Me the Drac,127137,Sunday
2022-09-25 08:06:00,Rico Nasty,Vaderz (feat. Bktherula),109788,Sunday
2022-09-25 08:07:00,Tay-K,I <3 My Choppa,24126,Sunday
2022-09-25 08:10:00,9lokknine,Crayola,190380,Sunday
2022-09-25 08:14:00,9lokknine,Why You Lying,224287,Sunday
2022-09-25 08:16:00,9lokknine,No Relay,139527,Sunday
2022-09-25 08:19:00,9lokknine,10 Percent,163832,Sunday
2022-09-25 08:21:00,9lokknine,Seconds Later (Freestyle),129410,Sunday
2022-09-25 08:24:00,9lokknine,Beef,181306,Sunday
2022-09-25 08:27:00,Loose Kannon Takeoff,Up A Notch,186727,Sunday
2022-09-25 08:32:00,9lokknine,Boot Up,314697,Sunday
2022-09-25 08:35:00,9lokknine,RockNRoll,175478,Sunday
2022-09-25 08:38:00,Jay Lewis,Glokk Step,183713,Sunday
2022-09-25 08:41:00,9lokknine,Talm Bout,159269,Sunday
2022-09-25 08:44:00,9ockin,No Attempts,145055,Sunday
2022-09-25 08:47:00,9lokknine,Kill Kill,185046,Sunday
2022-09-25 08:49:00,9lokknine,Slick Shit,118000,Sunday
2022-09-25 08:49:00,9lokknine,Face Alligator,38900,Sunday
2022-09-25 08:50:00,9lokknine,Crayola,16240,Sunday
2022-09-25 08:54:00,9lokknine,Crayola,190380,Sunday
2022-09-25 08:57:00,9lokknine,Why You Lying,224287,Sunday
2022-09-25 09:00:00,9lokknine,No Relay,139527,Sunday
2022-09-25 09:03:00,9lokknine,10 Percent,163832,Sunday
2022-09-25 09:06:00,9lokknine,10 Percent,1280,Sunday
2022-09-25 09:06:00,9lokknine,Seconds Later (Freestyle),129410,Sunday
2022-09-25 09:06:00,9lokknine,Seconds Later (Freestyle),1580,Sunday
2022-09-25 09:06:00,9lokknine,RockNRoll,3802,Sunday
2022-09-25 09:08:00,9lokknine,No Relay,9450,Sunday
2022-09-25 09:08:00,9lokknine,Why You Lying,19080,Sunday
2022-09-25 09:08:00,YNW Melly,223's (feat. 9lokknine),0,Sunday
2022-09-25 09:08:00,YNW Melly,223's (feat. 9lokknine),1930,Sunday
2022-09-25 09:08:00,9lokknine,Crayola,0,Sunday
2022-09-25 09:08:00,9lokknine,Crayola,400,Sunday
2022-09-25 09:08:00,9lokknine,Crayola,18530,Sunday
2022-09-25 09:11:00,9lokknine,Crayola,174868,Sunday
2022-09-25 09:22:00,9lokknine,Why You Lying,32511,Sunday
2022-09-25 14:06:00,9lokknine,Why You Lying,191793,Sunday
2022-09-25 14:10:00,9lokknine,Why You Lying,224287,Sunday
2022-09-25 14:13:00,9lokknine,Why You Lying,224287,Sunday
2022-09-25 14:16:00,9lokknine,No Relay,139527,Sunday
2022-09-25 14:18:00,9lokknine,10 Percent,163832,Sunday
2022-09-25 14:20:00,9lokknine,Seconds Later (Freestyle),129410,Sunday
2022-09-25 14:32:00,9lokknine,RockNRoll,108821,Sunday
2022-09-25 15:27:00,9lokknine,RockNRoll,66680,Sunday
2022-09-25 15:30:00,9lokknine,Beef,181306,Sunday
2022-09-25 15:33:00,9lokknine,Kill Kill,185046,Sunday
2022-09-25 15:35:00,9lokknine,I Don't Need No Help,136724,Sunday
2022-09-25 15:39:00,9lokknine,Memory Lane,245346,Sunday
2022-09-25 15:40:00,9lokknine,Letter To The System,46583,Sunday
2022-09-25 16:10:00,9lokknine,Letter To The System,212688,Sunday
2022-09-25 16:13:00,9lokknine,In My Ways (feat. Lil Durk),193531,Sunday
2022-09-25 16:40:00,9lokknine,Pop My Shit (feat. RugRat OD),169073,Sunday
2022-09-25 16:43:00,9lokknine,Trap Do (feat. Rich The Kid),172840,Sunday
2022-09-25 16:46:00,9lokknine,No Name (feat. Woop & KT),186000,Sunday
2022-09-25 16:58:00,9lokknine,Back Off,119886,Sunday
